Case,Method,PhysicalStep,Q,RemainingBudget,SelectedPatches,FrameError
298,RandomMacro,16,4,0,"[38, 14, 46, 61]",0.9690760970115662
299,RandomMacro,0,4,28,"[14, 30, 45, 61]",0.05849602818489075
299,RandomMacro,1,2,26,"[13, 29]",0.07529429346323013
299,RandomMacro,2,0,26,[],0.13367629051208496
299,RandomMacro,3,1,25,[13],0.2471860647201538
299,RandomMacro,4,1,24,[5],0.4494916796684265
299,RandomMacro,5,1,23,[37],0.7059526443481445
299,RandomMacro,6,0,23,[],0.9453434944152832
299,RandomMacro,7,4,19,"[61, 5, 29, 45]",0.9273156523704529
299,RandomMacro,8,4,15,"[21, 45, 61, 14]",0.9185565710067749
299,RandomMacro,9,0,15,[],0.963631272315979
299,RandomMacro,10,4,11,"[54, 21, 38, 61]",0.9066647291183472
299,RandomMacro,11,1,10,[30],0.901114821434021
299,RandomMacro,12,4,6,"[13, 29, 62, 46]",0.9124752283096313
299,RandomMacro,13,2,4,"[6, 45]",0.9142266511917114
299,RandomMacro,14,4,0,"[38, 29, 6, 45]",0.9093321561813354
299,RandomMacro,15,0,0,[],0.9642888307571411
299,RandomMacro,16,0,0,[],0.9898214340209961
250,UniformMacro,0,2,30,"[14, 30]",0.06653647124767303
250,UniformMacro,1,2,28,"[13, 29]",0.08384262770414352
250,UniformMacro,2,2,26,"[13, 29]",0.1042720302939415
250,UniformMacro,3,2,24,"[13, 29]",0.14645911753177643
250,UniformMacro,4,2,22,"[53, 13]",0.25422951579093933
250,UniformMacro,5,2,20,"[13, 45]",0.5051866173744202
250,UniformMacro,6,2,18,"[61, 5]",0.8237740993499756
250,UniformMacro,7,2,16,"[53, 37]",1.0054351091384888
250,UniformMacro,8,2,14,"[29, 5]",1.1145193576812744
250,UniformMacro,9,2,12,"[61, 21]",1.032429575920105
250,UniformMacro,10,2,10,"[38, 54]",0.9620105028152466
250,UniformMacro,11,2,8,"[38, 13]",0.9433888792991638
250,UniformMacro,12,2,6,"[37, 22]",0.9490763545036316
250,UniformMacro,13,2,4,"[54, 37]",0.9168553352355957
250,UniformMacro,14,2,2,"[6, 62]",0.8985483646392822
250,UniformMacro,15,2,0,"[45, 22]",0.9043610095977783
250,UniformMacro,16,0,0,[],0.9249814748764038
251,UniformMacro,0,2,30,"[14, 30]",0.0664777010679245
251,UniformMacro,1,2,28,"[13, 29]",0.08345102518796921
251,UniformMacro,2,2,26,"[13, 29]",0.10185109078884125
251,UniformMacro,3,2,24,"[13, 29]",0.13477450609207153
251,UniformMacro,4,2,22,"[53, 13]",0.1985260248184204
251,UniformMacro,5,2,20,"[13, 45]",0.3645090162754059
251,UniformMacro,6,2,18,"[5, 54]",0.6837598085403442
251,UniformMacro,7,2,16,"[13, 37]",0.978676974773407
251,UniformMacro,8,2,14,"[53, 13]",1.0581450462341309
251,UniformMacro,9,2,12,"[37, 61]",1.0338419675827026
251,UniformMacro,10,2,10,"[13, 38]",0.9859476685523987
251,UniformMacro,11,2,8,"[62, 45]",1.006736397743225
251,UniformMacro,12,2,6,"[37, 5]",0.9877912402153015
251,UniformMacro,13,2,4,"[54, 13]",0.9481160640716553
251,UniformMacro,14,2,2,"[37, 6]",0.9504151344299316
251,UniformMacro,15,2,0,"[54, 22]",0.9364413619041443
251,UniformMacro,16,0,0,[],1.0625262260437012
252,UniformMacro,0,2,30,"[14, 30]",0.06681057065725327
252,UniformMacro,1,2,28,"[13, 29]",0.08540792018175125
252,UniformMacro,2,2,26,"[13, 29]",0.1136680617928505
252,UniformMacro,3,2,24,"[13, 29]",0.19204959273338318
252,UniformMacro,4,2,22,"[53, 13]",0.40947237610816956
252,UniformMacro,5,2,20,"[13, 29]",0.7130439877510071
252,UniformMacro,6,2,18,"[53, 5]",0.8956583738327026
252,UniformMacro,7,2,16,"[13, 37]",1.0597100257873535
252,UniformMacro,8,2,14,"[29, 53]",1.1070809364318848
252,UniformMacro,9,2,12,"[21, 61]",1.0891417264938354
252,UniformMacro,10,2,10,"[13, 38]",1.0533952713012695
252,UniformMacro,11,2,8,"[62, 45]",1.0328893661499023
252,UniformMacro,12,2,6,"[46, 6]",1.0303022861480713
252,UniformMacro,13,2,4,"[30, 6]",1.0256470441818237
252,UniformMacro,14,2,2,"[22, 6]",1.0010877847671509
252,UniformMacro,15,2,0,"[53, 14]",1.0096670389175415
252,UniformMacro,16,0,0,[],0.9800875186920166
253,UniformMacro,0,2,30,"[14, 30]",0.06676552444696426
253,UniformMacro,1,2,28,"[13, 29]",0.08485939353704453
253,UniformMacro,2,2,26,"[13, 29]",0.11073079705238342
253,UniformMacro,3,2,24,"[13, 29]",0.18019366264343262
253,UniformMacro,4,2,22,"[53, 13]",0.38400617241859436
253,UniformMacro,5,2,20,"[13, 29]",0.6916992664337158
253,UniformMacro,6,2,18,"[53, 5]",0.8971538543701172
253,UniformMacro,7,2,16,"[13, 37]",1.084132432937622
253,UniformMacro,8,2,14,"[61, 13]",1.1020172834396362
253,UniformMacro,9,2,12,"[61, 38]",1.0689382553100586
253,UniformMacro,10,2,10,"[14, 53]",1.0717166662216187
253,UniformMacro,11,2,8,"[46, 29]",1.0465068817138672
253,UniformMacro,12,2,6,"[14, 38]",1.0472427606582642
253,UniformMacro,13,2,4,"[14, 62]",1.0535480976104736
253,UniformMacro,14,2,2,"[14, 37]",1.0264396667480469
253,UniformMacro,15,2,0,"[14, 54]",1.0025944709777832
253,UniformMacro,16,0,0,[],1.0440562963485718
254,UniformMacro,0,2,30,"[14, 30]",0.06757649034261703
254,UniformMacro,1,2,28,"[13, 29]",0.08798927068710327
254,UniformMacro,2,2,26,"[13, 29]",0.12806974351406097
254,UniformMacro,3,2,24,"[13, 29]",0.25502535700798035
254,UniformMacro,4,2,22,"[53, 13]",0.5472062826156616
254,UniformMacro,5,2,20,"[13, 29]",0.8085107803344727
254,UniformMacro,6,2,18,"[54, 5]",0.95919269323349
254,UniformMacro,7,2,16,"[13, 37]",1.0761265754699707
254,UniformMacro,8,2,14,"[61, 13]",1.1103566884994507
254,UniformMacro,9,2,12,"[61, 37]",1.0919994115829468
254,UniformMacro,10,2,10,"[14, 45]",1.0976530313491821
254,UniformMacro,11,2,8,"[46, 13]",1.0530534982681274
254,UniformMacro,12,2,6,"[46, 14]",1.0859116315841675
254,UniformMacro,13,2,4,"[37, 14]",1.108847975730896
254,UniformMacro,14,2,2,"[54, 14]",1.0837972164154053
254,UniformMacro,15,2,0,"[14, 22]",1.0369369983673096
254,UniformMacro,16,0,0,[],1.040725588798523
255,UniformMacro,0,2,30,"[14, 30]",0.06666145473718643
255,UniformMacro,1,2,28,"[13, 29]",0.08462800830602646
255,UniformMacro,2,2,26,"[13, 29]",0.10902317613363266
255,UniformMacro,3,2,24,"[13, 29]",0.16966192424297333
255,UniformMacro,4,2,22,"[53, 13]",0.34210479259490967
255,UniformMacro,5,2,20,"[13, 29]",0.6519361138343811
255,UniformMacro,6,2,18,"[53, 5]",0.8664586544036865
255,UniformMacro,7,2,16,"[37, 53]",1.0247188806533813
255,UniformMacro,8,2,14,"[13, 37]",1.0637654066085815
255,UniformMacro,9,2,12,"[61, 21]",1.0296396017074585
255,UniformMacro,10,2,10,"[14, 38]",1.0434160232543945
255,UniformMacro,11,2,8,"[45, 62]",1.0153298377990723
255,UniformMacro,12,2,6,"[22, 6]",1.0226056575775146
255,UniformMacro,13,2,4,"[46, 29]",1.0236486196517944
255,UniformMacro,14,2,2,"[22, 6]",1.0085221529006958
255,UniformMacro,15,2,0,"[54, 22]",1.0414152145385742
255,UniformMacro,16,0,0,[],1.0921571254730225
256,UniformMacro,0,2,30,"[14, 30]",0.06703997403383255
256,UniformMacro,1,2,28,"[13, 29]",0.0865263119339943
256,UniformMacro,2,2,26,"[13, 29]",0.12052520364522934
256,UniformMacro,3,2,24,"[13, 29]",0.2235979586839676
256,UniformMacro,4,2,22,"[53, 13]",0.48469921946525574
256,UniformMacro,5,2,20,"[13, 29]",0.7630372643470764
256,UniformMacro,6,2,18,"[54, 5]",0.9208653569221497
256,UniformMacro,7,2,16,"[13, 37]",1.0576021671295166
256,UniformMacro,8,2,14,"[61, 13]",1.0946458578109741
256,UniformMacro,9,2,12,"[61, 14]",1.0939770936965942
256,UniformMacro,10,2,10,"[45, 38]",1.1009342670440674
256,UniformMacro,11,2,8,"[46, 22]",1.0823813676834106
256,UniformMacro,12,2,6,"[21, 6]",1.0547879934310913
256,UniformMacro,13,2,4,"[62, 22]",1.0667356252670288
256,UniformMacro,14,2,2,"[37, 54]",1.03902268409729
256,UniformMacro,15,2,0,"[54, 6]",1.0425219535827637
256,UniformMacro,16,0,0,[],1.0942962169647217
257,UniformMacro,0,2,30,"[14, 30]",0.06646386533975601
257,UniformMacro,1,2,28,"[13, 29]",0.08339355140924454
257,UniformMacro,2,2,26,"[13, 29]",0.10148869454860687
257,UniformMacro,3,2,24,"[13, 29]",0.13316890597343445
257,UniformMacro,4,2,22,"[53, 13]",0.1886734813451767
257,UniformMacro,5,2,20,"[13, 45]",0.33052781224250793
257,UniformMacro,6,2,18,"[5, 54]",0.6394978761672974
257,UniformMacro,7,2,16,"[13, 37]",0.9568076729774475
257,UniformMacro,8,2,14,"[53, 13]",1.0539309978485107
257,UniformMacro,9,2,12,"[37, 61]",1.0317513942718506
257,UniformMacro,10,2,10,"[13, 38]",0.9911594986915588
257,UniformMacro,11,2,8,"[62, 45]",1.0157454013824463
257,UniformMacro,12,2,6,"[37, 5]",0.987402081489563
257,UniformMacro,13,2,4,"[54, 13]",0.9425262212753296
257,UniformMacro,14,2,2,"[37, 6]",0.950497031211853
257,UniformMacro,15,2,0,"[54, 22]",0.9334789514541626
257,UniformMacro,16,0,0,[],1.0539168119430542
258,UniformMacro,0,2,30,"[14, 30]",0.06771142035722733
258,UniformMacro,1,2,28,"[13, 29]",0.08906345814466476
258,UniformMacro,2,2,26,"[13, 29]",0.13378553092479706
258,UniformMacro,3,2,24,"[13, 29]",0.2751496732234955
258,UniformMacro,4,2,22,"[53, 13]",0.5760090351104736
258,UniformMacro,5,2,20,"[13, 29]",0.820705771446228
258,UniformMacro,6,2,18,"[54, 5]",0.958624541759491
258,UniformMacro,7,2,16,"[13, 37]",1.0666570663452148
258,UniformMacro,8,2,14,"[13, 61]",1.1198070049285889
258,UniformMacro,9,2,12,"[61, 38]",1.1194961071014404
258,UniformMacro,10,2,10,"[14, 38]",1.0485018491744995
258,UniformMacro,11,2,8,"[46, 13]",1.0235146284103394
258,UniformMacro,12,2,6,"[38, 14]",1.0351625680923462
258,UniformMacro,13,2,4,"[37, 21]",1.098018765449524
258,UniformMacro,14,2,2,"[14, 54]",1.0708694458007812
258,UniformMacro,15,2,0,"[22, 6]",0.9855743646621704
258,UniformMacro,16,0,0,[],0.9566404223442078
259,UniformMacro,0,2,30,"[14, 30]",0.06644798815250397
259,UniformMacro,1,2,28,"[13, 29]",0.08331315964460373
259,UniformMacro,2,2,26,"[13, 29]",0.10099729895591736
259,UniformMacro,3,2,24,"[13, 29]",0.13105593621730804
259,UniformMacro,4,2,22,"[53, 13]",0.17555321753025055
259,UniformMacro,5,2,20,"[13, 45]",0.2807338535785675
259,UniformMacro,6,2,18,"[5, 54]",0.5584624409675598
259,UniformMacro,7,2,16,"[13, 37]",0.9156662225723267
259,UniformMacro,8,2,14,"[53, 13]",1.0436562299728394
259,UniformMacro,9,2,12,"[37, 61]",1.0391595363616943
259,UniformMacro,10,2,10,"[13, 38]",1.0040088891983032
259,UniformMacro,11,2,8,"[62, 45]",1.0219565629959106
259,UniformMacro,12,2,6,"[37, 5]",1.0087151527404785
259,UniformMacro,13,2,4,"[54, 13]",0.9530343413352966
259,UniformMacro,14,2,2,"[37, 6]",0.9300403594970703
259,UniformMacro,15,2,0,"[54, 22]",0.8811140656471252
259,UniformMacro,16,0,0,[],0.9650588631629944
260,UniformMacro,0,2,30,"[14, 30]",0.06672514230012894
260,UniformMacro,1,2,28,"[13, 29]",0.08450982719659805
260,UniformMacro,2,2,26,"[13, 29]",0.10845670104026794
260,UniformMacro,3,2,24,"[13, 29]",0.16907641291618347
260,UniformMacro,4,2,22,"[53, 13]",0.3505955934524536
260,UniformMacro,5,2,20,"[13, 29]",0.6611163020133972
260,UniformMacro,6,2,18,"[53, 5]",0.8873579502105713
260,UniformMacro,7,2,16,"[37, 53]",1.0444170236587524
260,UniformMacro,8,2,14,"[21, 37]",1.0885202884674072
260,UniformMacro,9,2,12,"[61, 21]",1.0108609199523926
260,UniformMacro,10,2,10,"[38, 5]",1.0438482761383057
260,UniformMacro,11,2,8,"[62, 5]",1.017942190170288
260,UniformMacro,12,2,6,"[46, 6]",0.9957861304283142
260,UniformMacro,13,2,4,"[46, 14]",1.0178301334381104
260,UniformMacro,14,2,2,"[37, 6]",1.062917709350586
260,UniformMacro,15,2,0,"[22, 54]",1.1136316061019897
260,UniformMacro,16,0,0,[],1.095996618270874
261,UniformMacro,0,2,30,"[14, 30]",0.06861386448144913
261,UniformMacro,1,2,28,"[13, 29]",0.09037098288536072
261,UniformMacro,2,2,26,"[13, 29]",0.13630414009094238
261,UniformMacro,3,2,24,"[13, 29]",0.28267526626586914
261,UniformMacro,4,2,22,"[53, 13]",0.5896627306938171
261,UniformMacro,5,2,20,"[13, 37]",0.8424287438392639
261,UniformMacro,6,2,18,"[54, 5]",0.9859514236450195
261,UniformMacro,7,2,16,"[13, 37]",1.0822422504425049
261,UniformMacro,8,2,14,"[13, 61]",1.1528511047363281
261,UniformMacro,9,2,12,"[61, 38]",1.1343666315078735
261,UniformMacro,10,2,10,"[14, 38]",1.068579077720642
261,UniformMacro,11,2,8,"[46, 13]",1.0012755393981934
261,UniformMacro,12,2,6,"[46, 13]",0.9902634620666504
261,UniformMacro,13,2,4,"[37, 54]",0.9784976243972778
261,UniformMacro,14,2,2,"[54, 22]",0.9740512371063232
261,UniformMacro,15,2,0,"[22, 45]",0.9804692268371582
261,UniformMacro,16,0,0,[],0.9742069244384766
262,UniformMacro,0,2,30,"[14, 30]",0.06715773046016693
262,UniformMacro,1,2,28,"[13, 29]",0.08666359633207321
262,UniformMacro,2,2,26,"[13, 29]",0.12154562771320343
262,UniformMacro,3,2,24,"[13, 29]",0.2293017953634262
262,UniformMacro,4,2,22,"[53, 13]",0.5001452565193176
262,UniformMacro,5,2,20,"[13, 29]",0.7774879932403564
262,UniformMacro,6,2,18,"[54, 5]",0.939245879650116
262,UniformMacro,7,2,16,"[13, 37]",1.072864055633545
262,UniformMacro,8,2,14,"[61, 13]",1.102423071861267
262,UniformMacro,9,2,12,"[61, 38]",1.1003596782684326
262,UniformMacro,10,2,10,"[14, 38]",1.0955806970596313
262,UniformMacro,11,2,8,"[29, 13]",1.0866931676864624
262,UniformMacro,12,2,6,"[14, 62]",1.0875829458236694
262,UniformMacro,13,2,4,"[21, 46]",1.1531356573104858
262,UniformMacro,14,2,2,"[22, 6]",1.0945708751678467
262,UniformMacro,15,2,0,"[22, 53]",1.036407232284546
262,UniformMacro,16,0,0,[],1.0645629167556763
263,UniformMacro,0,2,30,"[14, 30]",0.06715689599514008
263,UniformMacro,1,2,28,"[13, 29]",0.08638755977153778
263,UniformMacro,2,2,26,"[13, 29]",0.11974090337753296
263,UniformMacro,3,2,24,"[13, 29]",0.22210972011089325
263,UniformMacro,4,2,22,"[53, 13]",0.4871205687522888
263,UniformMacro,5,2,20,"[13, 29]",0.7728811502456665
263,UniformMacro,6,2,18,"[53, 5]",0.9458447694778442
263,UniformMacro,7,2,16,"[13, 37]",1.082592487335205
263,UniformMacro,8,2,14,"[61, 13]",1.1078931093215942
263,UniformMacro,9,2,12,"[61, 38]",1.0952569246292114
263,UniformMacro,10,2,10,"[38, 5]",1.094618797302246
263,UniformMacro,11,2,8,"[22, 38]",1.0922021865844727
263,UniformMacro,12,2,6,"[14, 62]",1.0903748273849487
263,UniformMacro,13,2,4,"[37, 14]",1.1272859573364258
263,UniformMacro,14,2,2,"[29, 14]",1.100597858428955
263,UniformMacro,15,2,0,"[54, 14]",1.045112133026123
263,UniformMacro,16,0,0,[],1.067838430404663
264,UniformMacro,0,2,30,"[14, 30]",0.06664300709962845
264,UniformMacro,1,2,28,"[13, 29]",0.0840269923210144
264,UniformMacro,2,2,26,"[13, 29]",0.10526163876056671
264,UniformMacro,3,2,24,"[13, 29]",0.15301257371902466
264,UniformMacro,4,2,22,"[53, 13]",0.29161614179611206
264,UniformMacro,5,2,20,"[13, 45]",0.5917022228240967
264,UniformMacro,6,2,18,"[6, 54]",0.8738548159599304
264,UniformMacro,7,2,16,"[13, 37]",1.0747398138046265
264,UniformMacro,8,2,14,"[61, 13]",1.1205499172210693
264,UniformMacro,9,2,12,"[61, 37]",1.0469297170639038
264,UniformMacro,10,2,10,"[14, 38]",1.0201691389083862
264,UniformMacro,11,2,8,"[62, 13]",1.0183459520339966
264,UniformMacro,12,2,6,"[37, 14]",1.0093191862106323
264,UniformMacro,13,2,4,"[37, 62]",1.0406863689422607
264,UniformMacro,14,2,2,"[14, 54]",1.0371426343917847
264,UniformMacro,15,2,0,"[54, 22]",1.0346466302871704
264,UniformMacro,16,0,0,[],1.0860787630081177
265,UniformMacro,0,2,30,"[14, 30]",0.06768888235092163
265,UniformMacro,1,2,28,"[13, 29]",0.08742135018110275
265,UniformMacro,2,2,26,"[13, 29]",0.12377040088176727
265,UniformMacro,3,2,24,"[13, 29]",0.23892493546009064
265,UniformMacro,4,2,22,"[53, 13]",0.5211644172668457
265,UniformMacro,5,2,20,"[13, 29]",0.7975755333900452
265,UniformMacro,6,2,18,"[54, 5]",0.9592063426971436
265,UniformMacro,7,2,16,"[37, 13]",1.0855251550674438
265,UniformMacro,8,2,14,"[61, 13]",1.1059637069702148
265,UniformMacro,9,2,12,"[61, 37]",1.0657799243927002
265,UniformMacro,10,2,10,"[38, 5]",1.079981803894043
265,UniformMacro,11,2,8,"[6, 62]",1.028952717781067
265,UniformMacro,12,2,6,"[21, 46]",1.0390595197677612
265,UniformMacro,13,2,4,"[14, 46]",1.0742186307907104
265,UniformMacro,14,2,2,"[14, 6]",1.0614715814590454
265,UniformMacro,15,2,0,"[54, 14]",0.9924588799476624
265,UniformMacro,16,0,0,[],0.9781548380851746
266,UniformMacro,0,2,30,"[14, 30]",0.0665922462940216
266,UniformMacro,1,2,28,"[13, 29]",0.08393099904060364
266,UniformMacro,2,2,26,"[13, 29]",0.10465917736291885
266,UniformMacro,3,2,24,"[13, 29]",0.14909955859184265
266,UniformMacro,4,2,22,"[53, 13]",0.274381160736084
266,UniformMacro,5,2,20,"[13, 45]",0.5557737350463867
266,UniformMacro,6,2,18,"[6, 54]",0.8469187021255493
266,UniformMacro,7,2,16,"[13, 37]",1.061898946762085
266,UniformMacro,8,2,14,"[61, 13]",1.114017367362976
266,UniformMacro,9,2,12,"[61, 37]",1.039961814880371
266,UniformMacro,10,2,10,"[14, 38]",0.9924592971801758
266,UniformMacro,11,2,8,"[62, 46]",0.9764809608459473
266,UniformMacro,12,2,6,"[37, 21]",0.967481791973114
266,UniformMacro,13,2,4,"[37, 14]",0.9910398721694946
266,UniformMacro,14,2,2,"[14, 54]",0.9718353152275085
266,UniformMacro,15,2,0,"[54, 14]",0.9431005120277405
266,UniformMacro,16,0,0,[],1.0267438888549805
267,UniformMacro,0,2,30,"[14, 30]",0.06656178086996078
267,UniformMacro,1,2,28,"[13, 29]",0.08388534933328629
267,UniformMacro,2,2,26,"[13, 29]",0.10443956404924393
267,UniformMacro,3,2,24,"[13, 29]",0.1476045697927475
267,UniformMacro,4,2,22,"[53, 13]",0.26700785756111145
267,UniformMacro,5,2,20,"[13, 29]",0.5455470681190491
267,UniformMacro,6,2,18,"[53, 5]",0.8142915368080139
267,UniformMacro,7,2,16,"[53, 37]",1.0080639123916626
267,UniformMacro,8,2,14,"[21, 37]",1.0769784450531006
267,UniformMacro,9,2,12,"[61, 21]",0.9856550097465515
267,UniformMacro,10,2,10,"[38, 5]",0.9830783605575562
267,UniformMacro,11,2,8,"[62, 5]",0.9629446864128113
267,UniformMacro,12,2,6,"[45, 46]",0.943709135055542
267,UniformMacro,13,2,4,"[29, 14]",0.9330232739448547
267,UniformMacro,14,2,2,"[37, 6]",0.9490571022033691
267,UniformMacro,15,2,0,"[22, 46]",0.9502506852149963
267,UniformMacro,16,0,0,[],0.932793140411377
268,UniformMacro,0,2,30,"[14, 30]",0.06706231832504272
268,UniformMacro,1,2,28,"[13, 29]",0.0853390246629715
268,UniformMacro,2,2,26,"[13, 29]",0.113177590072155
268,UniformMacro,3,2,24,"[13, 29]",0.19391565024852753
268,UniformMacro,4,2,22,"[53, 13]",0.42441093921661377
268,UniformMacro,5,2,20,"[13, 29]",0.7335250973701477
268,UniformMacro,6,2,18,"[53, 5]",0.9275503158569336
268,UniformMacro,7,2,16,"[37, 53]",1.0464321374893188
268,UniformMacro,8,2,14,"[21, 37]",1.0711969137191772
268,UniformMacro,9,2,12,"[61, 21]",1.051255226135254
268,UniformMacro,10,2,10,"[38, 5]",1.0493643283843994
268,UniformMacro,11,2,8,"[62, 5]",1.0196655988693237
268,UniformMacro,12,2,6,"[46, 29]",1.0421230792999268
268,UniformMacro,13,2,4,"[14, 46]",1.120397925376892
268,UniformMacro,14,2,2,"[46, 6]",1.1410325765609741
268,UniformMacro,15,2,0,"[14, 46]",1.0848153829574585
268,UniformMacro,16,0,0,[],1.0657552480697632
269,UniformMacro,0,2,30,"[14, 30]",0.06662137061357498
269,UniformMacro,1,2,28,"[13, 29]",0.08432042598724365
269,UniformMacro,2,2,26,"[13, 29]",0.10722026973962784
269,UniformMacro,3,2,24,"[13, 29]",0.16176746785640717
269,UniformMacro,4,2,22,"[53, 13]",0.31915244460105896
269,UniformMacro,5,2,20,"[13, 29]",0.623071551322937
269,UniformMacro,6,2,18,"[53, 5]",0.8501163125038147
269,UniformMacro,7,2,16,"[13, 37]",1.0625050067901611
269,UniformMacro,8,2,14,"[61, 13]",1.0868083238601685
269,UniformMacro,9,2,12,"[61, 38]",1.053763508796692
269,UniformMacro,10,2,10,"[14, 38]",1.0429009199142456
269,UniformMacro,11,2,8,"[29, 45]",0.9966931343078613
269,UniformMacro,12,2,6,"[6, 62]",1.017749547958374
269,UniformMacro,13,2,4,"[29, 54]",0.9971057176589966
269,UniformMacro,14,2,2,"[54, 14]",0.9716187715530396
269,UniformMacro,15,2,0,"[14, 37]",0.9918683171272278
269,UniformMacro,16,0,0,[],1.0578339099884033
270,UniformMacro,0,2,30,"[14, 30]",0.06730501353740692
270,UniformMacro,1,2,28,"[13, 29]",0.0862327516078949
270,UniformMacro,2,2,26,"[13, 29]",0.11809924989938736
270,UniformMacro,3,2,24,"[13, 29]",0.2160453498363495
270,UniformMacro,4,2,22,"[53, 13]",0.47618168592453003
270,UniformMacro,5,2,20,"[13, 29]",0.7701483964920044
270,UniformMacro,6,2,18,"[53, 5]",0.9453153610229492
270,UniformMacro,7,2,16,"[13, 37]",1.080991268157959
270,UniformMacro,8,2,14,"[61, 13]",1.1034796237945557
270,UniformMacro,9,2,12,"[61, 37]",1.0637047290802002
270,UniformMacro,10,2,10,"[53, 38]",1.0692569017410278
270,UniformMacro,11,2,8,"[13, 45]",1.032533049583435
270,UniformMacro,12,2,6,"[6, 38]",1.0295531749725342
270,UniformMacro,13,2,4,"[21, 6]",1.0777102708816528
270,UniformMacro,14,2,2,"[14, 54]",1.0415832996368408
270,UniformMacro,15,2,0,"[14, 53]",1.0233358144760132
270,UniformMacro,16,0,0,[],1.0669411420822144
271,UniformMacro,0,2,30,"[14, 30]",0.06653597950935364
271,UniformMacro,1,2,28,"[13, 29]",0.08379030227661133
271,UniformMacro,2,2,26,"[13, 29]",0.10388955473899841
271,UniformMacro,3,2,24,"[13, 29]",0.14472085237503052
271,UniformMacro,4,2,22,"[53, 13]",0.25206515192985535
271,UniformMacro,5,2,20,"[13, 29]",0.518645167350769
271,UniformMacro,6,2,18,"[53, 5]",0.7908321022987366
271,UniformMacro,7,2,16,"[53, 37]",0.9884483814239502
271,UniformMacro,8,2,14,"[21, 37]",1.0712864398956299
271,UniformMacro,9,2,12,"[61, 21]",0.9852461218833923
271,UniformMacro,10,2,10,"[38, 5]",0.9733343720436096
271,UniformMacro,11,2,8,"[62, 5]",0.9631022214889526
271,UniformMacro,12,2,6,"[45, 22]",0.9425874352455139
271,UniformMacro,13,2,4,"[14, 38]",0.9314934015274048
271,UniformMacro,14,2,2,"[37, 6]",0.9237493872642517
271,UniformMacro,15,2,0,"[22, 46]",0.9373044967651367
271,UniformMacro,16,0,0,[],0.9147477149963379
272,UniformMacro,0,2,30,"[14, 30]",0.06732025742530823
272,UniformMacro,1,2,28,"[13, 29]",0.08786055445671082
272,UniformMacro,2,2,26,"[13, 29]",0.12780559062957764
272,UniformMacro,3,2,24,"[13, 29]",0.25250405073165894
272,UniformMacro,4,2,22,"[53, 13]",0.538125216960907
272,UniformMacro,5,2,20,"[13, 29]",0.7952038049697876
272,UniformMacro,6,2,18,"[54, 5]",0.9377207159996033
272,UniformMacro,7,2,16,"[13, 37]",1.055325984954834
272,UniformMacro,8,2,14,"[13, 53]",1.1096776723861694
272,UniformMacro,9,2,12,"[61, 5]",1.1307543516159058
272,UniformMacro,10,2,10,"[14, 45]",1.0867888927459717
272,UniformMacro,11,2,8,"[46, 45]",1.0730184316635132
272,UniformMacro,12,2,6,"[46, 14]",1.081339955329895
272,UniformMacro,13,2,4,"[46, 21]",1.118890643119812
272,UniformMacro,14,2,2,"[14, 54]",1.0501399040222168
272,UniformMacro,15,2,0,"[29, 54]",0.9789760708808899
272,UniformMacro,16,0,0,[],0.986900269985199
273,UniformMacro,0,2,30,"[14, 30]",0.06668414175510406
273,UniformMacro,1,2,28,"[13, 29]",0.08398738503456116
273,UniformMacro,2,2,26,"[13, 29]",0.10465901345014572
273,UniformMacro,3,2,24,"[13, 29]",0.15079717338085175
273,UniformMacro,4,2,22,"[53, 13]",0.28320175409317017
273,UniformMacro,5,2,20,"[13, 45]",0.5860940217971802
273,UniformMacro,6,2,18,"[6, 54]",0.8765712976455688
273,UniformMacro,7,2,16,"[13, 37]",1.0716625452041626
273,UniformMacro,8,2,14,"[61, 13]",1.1100220680236816
273,UniformMacro,9,2,12,"[61, 37]",1.0413732528686523
273,UniformMacro,10,2,10,"[14, 54]",1.0151656866073608
273,UniformMacro,11,2,8,"[46, 13]",1.0114028453826904
273,UniformMacro,12,2,6,"[37, 46]",1.021068811416626
273,UniformMacro,13,2,4,"[37, 14]",1.0464065074920654
273,UniformMacro,14,2,2,"[14, 54]",1.0872248411178589
273,UniformMacro,15,2,0,"[14, 54]",1.0671273469924927
273,UniformMacro,16,0,0,[],1.0799990892410278
274,UniformMacro,0,2,30,"[14, 30]",0.06650341302156448
274,UniformMacro,1,2,28,"[13, 29]",0.08357682079076767
274,UniformMacro,2,2,26,"[13, 29]",0.10258108377456665
274,UniformMacro,3,2,24,"[13, 29]",0.1380310207605362
274,UniformMacro,4,2,22,"[53, 13]",0.21746233105659485
274,UniformMacro,5,2,20,"[13, 45]",0.4214782416820526
274,UniformMacro,6,2,18,"[5, 54]",0.739648699760437
274,UniformMacro,7,2,16,"[13, 37]",1.0065706968307495
274,UniformMacro,8,2,14,"[53, 13]",1.0630565881729126
274,UniformMacro,9,2,12,"[37, 61]",1.0376427173614502
274,UniformMacro,10,2,10,"[13, 38]",0.9790494441986084
274,UniformMacro,11,2,8,"[62, 46]",0.9766785502433777
274,UniformMacro,12,2,6,"[37, 21]",0.9743661284446716
274,UniformMacro,13,2,4,"[54, 21]",0.9426361322402954
274,UniformMacro,14,2,2,"[14, 54]",0.9292986392974854
274,UniformMacro,15,2,0,"[45, 22]",0.9067710638046265
